"STATION","NAME","DATE","PRCP","SNOW","TMAX","TMIN"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-04-15",,"0.0","69","43"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-04-16",,"0.0","78","33"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-04-17",,"0.0","77","44"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-04-18",,"0.0","78","43"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-04-19","0.32","0.0","78","49"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-04-20","0.29","0.0","63","46"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-04-21",,"0.0","58","38"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-04-22","0.14","0.0","48","39"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-04-23","0.00","0.0","51","40"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-04-24",,"0.0","59","40"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-04-25",,"0.0","65","37"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-04-26",,"0.0","72","37"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-04-27","0.03","0.0","76","45"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-04-28",,"0.0","83","54"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-04-29","0.52","0.0","76","58"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-04-30",,"0.0","79","52"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-05-01",,,"76","58"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-05-02","0.12",,"74","58"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-05-03",,,"80","42"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-05-04","0.14",,"77","55"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-05-05","0.11",,"69","58"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-05-06","0.17",,"77","57"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-05-07",,,"74","49"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-05-08",,,"72","50"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-05-09",,,"77","39"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-05-10",,,"86","40"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-05-11",,,"71","52"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-05-12",,,"78","39"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-05-13",,,"82","44"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-05-14",,,"85","49"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-05-15","0.04",,"80","56"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-05-16",,,"86","60"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-05-17",,,"88","60"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-05-18","0.04",,"79","56"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-05-19","0.02",,"58","37"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-05-20","0.24",,"49","37"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-05-21","0.12",,"49","41"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-05-22","0.25",,"56","39"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-05-23","0.25",,"55","41"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-05-24",,,"65","41"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-05-25","0.00",,"72","46"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-05-26","0.00",,"73","48"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-05-27","0.22",,"77","44"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-05-28","0.25",,"59","42"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-05-29","0.01",,"65","37"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-05-30","0.26",,"54","41"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-05-31","0.04",,"57","37"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-06-01","0.01",,"67","40"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-06-02",,,"70","43"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-06-03",,,"85","43"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-06-04","0.00",,"76","60"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-06-05","0.00",,"76","44"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-06-06",,,"60","40"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-06-07",,,"73","42"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-06-08",,,"84","43"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-06-09",,,"87","44"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-06-10",,,"91","53"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-06-11",,,"92","52"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-06-12","0.00",,"95","56"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-06-13",,,"90","61"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-06-14",,,"89","63"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-06-15",,,"91","58"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-06-16",,,"95","69"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-06-17","0.01",,"88","63"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-06-18","0.80",,"79","65"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-06-19",,,"83","58"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-06-20",,,"89","57"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-06-21",,,"92","62"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-06-22",,,"95","63"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-06-23",,,"94","65"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-06-24",,,"93","66"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-06-25","0.37",,"92","64"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-06-26","0.30",,"89","63"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-06-27","0.06",,"82","63"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-06-28","0.01",,"86","64"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-06-29","0.08",,"90","65"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-06-30",,,"95","61"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-07-01",,,"93","64"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-07-02",,,"94","65"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-07-03",,,"89","55"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-07-04",,,"87","66"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-07-05",,,"82","58"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-07-06","0.00",,"87","55"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-07-07",,,"77","55"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-07-08",,,"82","50"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-07-09",,,"81","46"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-07-10",,,"87","44"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-07-11",,,"93","58"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-07-12",,,"96","63"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-07-13",,,"95","63"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-07-14",,,"88","63"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-07-15",,,"90","55"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-07-16",,,"94","55"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-07-17",,,"94","60"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-07-18",,,"97","60"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-07-19",,,"98","62"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-07-20","0.01",,"90","72"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-07-21","0.74",,"74","65"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-07-22","0.26",,"83","57"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-07-23","0.03",,"70","60"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-07-24","0.02",,"89","63"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-07-25",,,"91","63"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-07-26",,,"93","62"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-07-27",,,"93","63"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-07-28",,,"93","62"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-07-29",,,"93","64"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-07-30",,,"93","67"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-07-31",,,"95","57"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-08-01","0.00",,"93","60"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-08-02","0.70",,"89","66"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-08-03",,,"73","57"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-08-04",,,"74","45"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-08-05",,,"80","45"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-08-06",,,"85","53"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-08-07",,,"92","51"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-08-08","0.00",,"93","58"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-08-09",,,"98","61"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-08-10","0.77",,"84","62"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-08-11","0.08",,"84","55"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-08-12",,,"87","65"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-08-13",,,"86","58"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-08-14",,,"86","54"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-08-15",,,"89","62"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-08-16",,,"78","54"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-08-17",,,"82","48"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-08-18",,,"91","58"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-08-19","0.72",,"83","63"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-08-20",,,"84","55"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-08-21",,,"80","57"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-08-22",,,"84","46"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-08-23",,,"86","49"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-08-24",,,"84","57"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-08-25","0.25",,"80","65"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-08-26",,,"83","64"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-08-27",,,"83","58"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-08-28",,,"87","56"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-08-29",,,"89","57"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-08-30",,,"80","54"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-08-31",,,"83","52"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-09-01",,,"93","51"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-09-02",,,"91","50"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-09-03",,,"91","56"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-09-04",,,"92","66"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-09-05",,,"84","66"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-09-06",,,"90","63"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-09-07",,,"94","68"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-09-08",,,"91","69"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-09-09",,,"91","70"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-09-10","1.74",,"79","65"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-09-11",,,"75","45"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-09-12",,,"73","49"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-09-13",,,"81","61"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-09-14",,,"89","64"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-09-15","0.68",,"88","66"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-09-16","0.94",,"79","64"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-09-17",,,"78","51"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-09-18","0.80",,"71","56"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-09-19","0.46",,"66","57"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-09-20",,,"77","47"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-09-21",,,"78","51"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-09-22",,,"80","65"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-09-23","0.19",,"77","62"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-09-24",,,"65","45"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-09-25",,,"61","37"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-09-26",,,"70","38"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-09-27",,,"76","40"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-09-28",,,"78","51"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-09-29",,,"81","54"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-09-30",,,"80","57"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-10-01",,,"69","36"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-10-02",,,"88","39"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-10-03","0.02",,"77","60"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-10-04",,,"67","47"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-10-05","0.02",,"58","46"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-10-06",,,"61","37"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-10-07",,,"71","33"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-10-08",,,"61","44"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-10-09",,,"52","41"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-10-10",,,"60","39"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-10-11",,,"61","33"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-10-12",,,"61","35"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-10-13","0.57",,"59","45"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-10-14","0.04",,"48","34"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-10-15",,,"55","23"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-10-16",,,"74","46"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-10-17",,,"70","46"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-10-18",,,"72","30"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-10-19",,,"80","40"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-10-20",,,"81","46"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-10-21",,,"80","53"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-10-22","0.06",,"77","47"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-10-23",,,"75","42"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-10-24",,,"65","50"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-10-25",,,"65","38"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-10-26","0.23",,"55","47"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-10-27",,,"56","50"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-10-28",,,"54","38"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-10-29",,,"70","42"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-10-30","0.22",,"65","43"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-10-31","0.57",,"45","36"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-11-01",,,"66","37"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-11-02","0.08",,"67","39"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-11-03","0.20",,"53","40"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-11-04",,,"54","33"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-11-05","0.15",,"52","37"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-11-06",,,"43","33"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-11-07","0.72","0.0","40","33"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-11-08","0.30",,"38","32"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-11-09","0.10","0.0","39","33"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-11-10",,,"39","30"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-11-11","0.25","0.0","36","25"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-11-12",,,"33","17"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-11-13","0.02","0.3","37","27"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-11-14",,,"38","32"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-11-15",,,"56","29"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-11-16","0.00",,"60","43"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-11-17","0.24",,"54","30"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-11-18",,,"46","18"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-11-19",,,"34","27"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-11-20",,,"47","18"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-11-21",,,"55","35"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-11-22",,,"59","29"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-11-23","0.02",,"56","32"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-11-24",,,"46","23"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-11-25",,,"41","25"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-11-26",,,"46","19"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-11-27",,,"53","43"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-11-28",,,"45","21"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-11-29","0.00","0.0","36","15"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-11-30","0.39",,"43","31"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-12-01","0.78",,"48","41"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-12-02","0.11",,"45","35"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-12-03",,,"36","23"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-12-04",,,"35","23"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-12-05",,,"42","21"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-12-06",,,"47","23"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-12-07","0.14",,"49","26"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-12-08","0.02",,"56","45"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-12-09",,,"43","31"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-12-10","0.70",,"51","30"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-12-11","0.30",,"60","42"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-12-12","0.21",,"57","33"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-12-13",,,"47","33"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-12-14",,,"47","29"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-12-15",,,"56","33"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-12-16","0.03",,"51","40"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-12-17",,,"51","29"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-12-18",,,"33","23"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-12-19",,,"46","28"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-12-20",,,"50","27"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-12-21",,,"49","32"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-12-22","0.00",,"47","33"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-12-23",,,"36","29"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-12-24","0.66",,"45","30"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-12-25","0.05",,"46","25"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-12-26","0.30","3.0","31","19"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-12-27",,,"26","14"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-12-28",,,"15","-1"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-12-29",,,"14","-3"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-12-30",,,"25","13"
"USC00331778","COLUMBUS OHIO STATE, OH US","1894-12-31",,,"23","7"
"USC00331778","COLUMBUS OHIO STATE, OH US","1895-01-01",,,"27","12"
"USC00331778","COLUMBUS OHIO STATE, OH US","1895-01-02","0.16",,"28","7"
"USC00331778","COLUMBUS OHIO STATE, OH US","1895-01-03","0.10","1.0","32","25"
"USC00331778","COLUMBUS OHIO STATE, OH US","1895-01-04","0.00","0.0","31","9"
"USC00331778","COLUMBUS OHIO STATE, OH US","1895-01-05","0.00","0.0","34","5"
"USC00331778","COLUMBUS OHIO STATE, OH US","1895-01-06","0.71",,"50","27"
"USC00331778","COLUMBUS OHIO STATE, OH US","1895-01-07","0.85",,"50","44"
"USC00331778","COLUMBUS OHIO STATE, OH US","1895-01-08","0.16",,"38","25"
"USC00331778","COLUMBUS OHIO STATE, OH US","1895-01-09",,,"33","21"
"USC00331778","COLUMBUS OHIO STATE, OH US","1895-01-10","0.44","1.0","37","31"
"USC00331778","COLUMBUS OHIO STATE, OH US","1895-01-11","0.05",,"35","29"
"USC00331778","COLUMBUS OHIO STATE, OH US","1895-01-12","0.20","2.0","34","-8"
"USC00331778","COLUMBUS OHIO STATE, OH US","1895-01-13","0.30","3.0","16","-9"
"USC00331778","COLUMBUS OHIO STATE, OH US","1895-01-14","0.20","2.0","18","2"
"USC00331778","COLUMBUS OHIO STATE, OH US","1895-01-15",,,"36","6"
"USC00331778","COLUMBUS OHIO STATE, OH US","1895-01-16","0.40","4.0","36","17"
"USC00331778","COLUMBUS OHIO STATE, OH US","1895-01-17",,,"33","-1"
"USC00331778","COLUMBUS OHIO STATE, OH US","1895-01-18","0.00",,"44","0"
"USC00331778","COLUMBUS OHIO STATE, OH US","1895-01-19","0.16",,"33","22"
"USC00331778","COLUMBUS OHIO STATE, OH US","1895-01-20","0.00",,"41","16"
"USC00331778","COLUMBUS OHIO STATE, OH US","1895-01-21","0.14",,"48","38"
"USC00331778","COLUMBUS OHIO STATE, OH US","1895-01-22","0.00",,"56","24"
"USC00331778","COLUMBUS OHIO STATE, OH US","1895-01-23",,,"28","15"
"USC00331778","COLUMBUS OHIO STATE, OH US","1895-01-24",,,"22","10"
"USC00331778","COLUMBUS OHIO STATE, OH US","1895-01-25","0.20","2.0","40","10"
"USC00331778","COLUMBUS OHIO STATE, OH US","1895-01-26","0.09","0.9","32","12"
"USC00331778","COLUMBUS OHIO STATE, OH US","1895-01-27","0.04","0.4","23","9"
"USC00331778","COLUMBUS OHIO STATE, OH US","1895-01-28","0.06","0.6","16","7"
"USC00331778","COLUMBUS OHIO STATE, OH US","1895-01-29","0.12","1.2","26","3"
"USC00331778","COLUMBUS OHIO STATE, OH US","1895-01-30",,,"18","8"
"USC00331778","COLUMBUS OHIO STATE, OH US","1895-01-31",,,"27","-2"
"USC00331778","COLUMBUS OHIO STATE, OH US","1895-02-01",,,"29","3"
"USC00331778","COLUMBUS OHIO STATE, OH US","1895-02-02",,,"24","7"
"USC00331778","COLUMBUS OHIO STATE, OH US","1895-02-03",,,"32","7"
"USC00331778","COLUMBUS OHIO STATE, OH US","1895-02-04","0.00","0.0","31","8"
"USC00331778","COLUMBUS OHIO STATE, OH US","1895-02-05",,,"17","-5"
"USC00331778","COLUMBUS OHIO STATE, OH US","1895-02-06","0.23","2.3","5","-2"
"USC00331778","COLUMBUS OHIO STATE, OH US","1895-02-07","0.20","2.0","2","-2"
"USC00331778","COLUMBUS OHIO STATE, OH US","1895-02-08","0.38","3.8","1","-10"
"USC00331778","COLUMBUS OHIO STATE, OH US","1895-02-09",,,"10","-6"
"USC00331778","COLUMBUS OHIO STATE, OH US","1895-02-10",,,"19","0"
"USC00331778","COLUMBUS OHIO STATE, OH US","1895-02-11",,,"25","-4"
"USC00331778","COLUMBUS OHIO STATE, OH US","1895-02-12","0.05","0.5","15","0"
"USC00331778","COLUMBUS OHIO STATE, OH US","1895-02-13","0.03","0.3","15","3"
"USC00331778","COLUMBUS OHIO STATE, OH US","1895-02-14","0.00","0.0","24","13"
"USC00331778","COLUMBUS OHIO STATE, OH US","1895-02-15","0.00","0.0","28","11"
"USC00331778","COLUMBUS OHIO STATE, OH US","1895-02-16",,,"35","3"
"USC00331778","COLUMBUS OHIO STATE, OH US","1895-02-17",,,"35","3"
